============================================================
wait_then_launch_b0_r0 started at 2026-07-31 00:47:09
monitor_log=logs/ablations/wait_then_launch_b0_r0_20260731_004709.log
poll_seconds=60
plan: when no train_rsprompter process is alive, launch
  B0  -> CUDA_VISIBLE_DEVICES=0,1 (stride32)
  R0  -> CUDA_VISIBLE_DEVICES=2,3 (stride16)
============================================================
2026-07-31 06:15:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:16:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:17:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:18:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:19:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:20:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:21:29 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:22:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:23:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:24:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:25:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:26:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:27:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:28:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:29:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:30:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:31:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:32:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:33:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:34:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
2026-07-31 06:35:30 - 15 train_rsprompter process(es) still running; sleeping 60s.
